State,Filed week ended,Initial Claims
Illinois,10/10/1998,"10,159"
Illinois,10/17/1998,"8,055"
Illinois,10/24/1998,"9,614"
Illinois,10/31/1998,"9,245"
Illinois,11/07/1998,"12,606"
Illinois,11/14/1998,"11,474"
Illinois,11/21/1998,"13,505"
Illinois,11/28/1998,"9,658"
Illinois,12/05/1998,"16,024"
Illinois,12/12/1998,"15,243"
Illinois,12/19/1998,"15,351"
Illinois,12/26/1998,"23,449"
Illinois,01/02/1999,"16,138"
Illinois,01/09/1999,"26,603"
Illinois,01/16/1999,"19,802"
Illinois,01/23/1999,"13,454"
Illinois,01/30/1999,"13,781"
Illinois,02/06/1999,"12,830"
Illinois,02/13/1999,"8,818"
Illinois,02/20/1999,"10,680"
Illinois,02/27/1999,"10,207"
Illinois,03/06/1999,"12,184"
Illinois,03/13/1999,"11,185"
Illinois,03/20/1999,"10,476"
Illinois,03/27/1999,"8,688"
Illinois,04/03/1999,"9,939"
Illinois,04/10/1999,"10,554"
Illinois,04/17/1999,"9,708"
Illinois,04/24/1999,"10,807"
Illinois,05/01/1999,"10,340"
Illinois,05/08/1999,"10,611"
Illinois,05/15/1999,"9,435"
Illinois,05/22/1999,"10,056"
Illinois,05/29/1999,"10,516"
Illinois,06/05/1999,"9,819"
Illinois,06/12/1999,"9,660"
Illinois,06/19/1999,"12,434"
Illinois,06/26/1999,"10,085"
Illinois,07/03/1999,"11,797"
Illinois,07/10/1999,"11,999"
Illinois,07/17/1999,"14,902"
Illinois,07/24/1999,"9,954"
Illinois,07/31/1999,"8,472"
Illinois,08/07/1999,"10,605"
Illinois,08/14/1999,"8,700"
Illinois,08/21/1999,"8,192"
Illinois,08/28/1999,"8,853"
Illinois,09/04/1999,"10,058"
Illinois,09/11/1999,"8,032"
Illinois,09/18/1999,"8,072"
Illinois,09/25/1999,"7,789"
Illinois,10/02/1999,"10,623"
Illinois,10/09/1999,"11,087"
Illinois,10/16/1999,"8,425"
Illinois,10/23/1999,"11,453"
Illinois,10/30/1999,"11,019"
Illinois,11/06/1999,"11,703"
Illinois,11/13/1999,"9,770"
Illinois,11/20/1999,"13,034"
Illinois,11/27/1999,"11,299"
Illinois,12/04/1999,"16,605"
Illinois,12/11/1999,"15,740"
Illinois,12/18/1999,"16,750"
Illinois,12/25/1999,"19,686"
Illinois,01/01/2000,"16,642"
Illinois,01/08/2000,"24,083"
Illinois,01/15/2000,"16,850"
Illinois,01/22/2000,"12,478"
Illinois,01/29/2000,"15,165"
Illinois,02/05/2000,"14,028"
Illinois,02/12/2000,"9,916"
Illinois,02/19/2000,"11,233"
Illinois,02/26/2000,"8,879"
Illinois,03/04/2000,"10,155"
Illinois,03/11/2000,"9,396"
Illinois,03/18/2000,"9,283"
Illinois,03/25/2000,"9,221"
Illinois,04/01/2000,"8,987"
Illinois,04/08/2000,"10,437"
Illinois,04/15/2000,"9,193"
Illinois,04/22/2000,"9,664"
Illinois,04/29/2000,"9,401"
Illinois,05/06/2000,"9,841"
Illinois,05/13/2000,"9,269"
Illinois,05/20/2000,"9,118"
Illinois,05/27/2000,"9,033"
Illinois,06/03/2000,"10,345"
Illinois,06/10/2000,"11,430"
Illinois,06/17/2000,"11,150"
Illinois,06/24/2000,"10,506"
Illinois,07/01/2000,"10,285"
Illinois,07/08/2000,"11,136"
Illinois,07/15/2000,"11,901"
Illinois,07/22/2000,"10,263"
Illinois,07/29/2000,"9,409"
Illinois,08/05/2000,"9,843"
Illinois,08/12/2000,"12,843"
Illinois,08/19/2000,"9,202"
Illinois,08/26/2000,"9,061"
Illinois,09/02/2000,"9,005"
Illinois,09/09/2000,"8,331"
Illinois,09/16/2000,"8,904"
Illinois,09/23/2000,"9,031"
Illinois,09/30/2000,"8,709"
Illinois,10/07/2000,"12,352"
Illinois,10/14/2000,"9,811"
Illinois,10/21/2000,"10,314"
Illinois,10/28/2000,"10,468"
Illinois,11/04/2000,"15,790"
Illinois,11/11/2000,"9,870"
Illinois,11/18/2000,"18,526"
Illinois,11/25/2000,"16,515"
Illinois,12/02/2000,"19,189"
Illinois,12/09/2000,"21,361"
Illinois,12/16/2000,"26,438"
Illinois,12/23/2000,"29,300"
Illinois,12/30/2000,"19,431"
Illinois,01/06/2001,"18,770"
Illinois,01/13/2001,"19,364"
Illinois,01/20/2001,"15,496"
Illinois,01/27/2001,"21,320"
Illinois,02/03/2001,"16,299"
Illinois,02/10/2001,"14,493"
Illinois,02/17/2001,"13,559"
Illinois,02/24/2001,"14,849"
Illinois,03/03/2001,"13,582"
Illinois,03/10/2001,"13,984"
Illinois,03/17/2001,"14,201"
Illinois,03/24/2001,"13,159"
Illinois,03/31/2001,"12,207"
Illinois,04/07/2001,"17,543"
Illinois,04/14/2001,"14,629"
Illinois,04/21/2001,"12,607"
Illinois,04/28/2001,"11,844"
Illinois,05/05/2001,"12,577"
Illinois,05/12/2001,"13,190"
Illinois,05/19/2001,"12,887"
Illinois,05/26/2001,"14,113"
Illinois,06/02/2001,"13,140"
Illinois,06/09/2001,"17,536"
Illinois,06/16/2001,"14,361"
Illinois,06/23/2001,"13,721"
Illinois,06/30/2001,"12,802"
Illinois,07/07/2001,"19,741"
Illinois,07/14/2001,"16,034"
Illinois,07/21/2001,"16,211"
Illinois,07/28/2001,"14,256"
Illinois,08/04/2001,"12,881"
Illinois,08/11/2001,"12,665"
Illinois,08/18/2001,"12,410"
Illinois,08/25/2001,"12,221"
Illinois,09/01/2001,"11,967"
Illinois,09/08/2001,"10,934"
Illinois,09/15/2001,"11,298"
Illinois,09/22/2001,"15,197"
Illinois,09/29/2001,"15,487"
Illinois,10/06/2001,"19,010"
Illinois,10/13/2001,"14,486"
Illinois,10/20/2001,"17,787"
Illinois,10/27/2001,"19,154"
Illinois,11/03/2001,"16,465"
Illinois,11/10/2001,"18,456"
Illinois,11/17/2001,"16,781"
Illinois,11/24/2001,"16,957"
Illinois,12/01/2001,"24,599"
Illinois,12/08/2001,"22,254"
Illinois,12/15/2001,"20,813"
Illinois,12/22/2001,"25,209"
Illinois,12/29/2001,"25,466"
Illinois,01/05/2002,"24,357"
Illinois,01/12/2002,"27,312"
Illinois,01/19/2002,"21,641"
Illinois,01/26/2002,"17,841"
Illinois,02/02/2002,"18,700"
Illinois,02/09/2002,"20,625"
Illinois,02/16/2002,"14,035"
Illinois,02/23/2002,"15,549"
Illinois,03/02/2002,"16,455"
Illinois,03/09/2002,"15,973"
Illinois,03/16/2002,"14,746"
Illinois,03/23/2002,"13,664"
Illinois,03/30/2002,"14,031"
Illinois,04/06/2002,"16,792"
Illinois,04/13/2002,"14,369"
Illinois,04/20/2002,"14,127"
Illinois,04/27/2002,"14,534"
Illinois,05/04/2002,"14,450"
Illinois,05/11/2002,"15,152"
Illinois,05/18/2002,"14,600"
Illinois,05/25/2002,"14,025"
Illinois,06/01/2002,"11,234"
Illinois,06/08/2002,"17,251"
Illinois,06/15/2002,"15,172"
Illinois,06/22/2002,"12,582"
Illinois,06/29/2002,"12,312"
Illinois,07/06/2002,"18,432"
Illinois,07/13/2002,"15,728"
Illinois,07/20/2002,"15,038"
Illinois,07/27/2002,"12,551"
Illinois,08/03/2002,"12,754"
Illinois,08/10/2002,"13,812"
Illinois,08/17/2002,"12,073"
Illinois,08/24/2002,"13,015"
Illinois,08/31/2002,"12,511"
Illinois,09/07/2002,"12,637"
Illinois,09/14/2002,"12,865"
Illinois,09/21/2002,"13,212"
Illinois,09/28/2002,"13,438"
Illinois,10/05/2002,"16,821"
Illinois,10/12/2002,"15,856"
Illinois,10/19/2002,"12,753"
Illinois,10/26/2002,"15,469"
Illinois,11/02/2002,"16,557"
Illinois,11/09/2002,"16,268"
Illinois,11/16/2002,"15,683"
Illinois,11/23/2002,"19,476"
Illinois,11/30/2002,"17,670"
Illinois,12/07/2002,"26,704"
Illinois,12/14/2002,"23,094"
Illinois,12/21/2002,"21,341"
Illinois,12/28/2002,"25,564"
Illinois,01/04/2003,"18,501"
Illinois,01/11/2003,"25,494"
Illinois,01/18/2003,"22,626"
Illinois,01/25/2003,"19,326"
Illinois,02/01/2003,"18,520"
Illinois,02/08/2003,"18,775"
Illinois,02/15/2003,"14,506"
Illinois,02/22/2003,"15,162"
Illinois,03/01/2003,"17,218"
Illinois,03/08/2003,"16,134"
Illinois,03/15/2003,"16,078"
Illinois,03/22/2003,"14,496"
Illinois,03/29/2003,"12,877"
Illinois,04/05/2003,"18,656"
Illinois,04/12/2003,"15,419"
Illinois,04/19/2003,"15,429"
Illinois,04/26/2003,"14,185"
Illinois,05/03/2003,"14,099"
Illinois,05/10/2003,"15,120"
Illinois,05/17/2003,"13,528"
Illinois,05/24/2003,"16,064"
Illinois,05/31/2003,"13,250"
Illinois,06/07/2003,"17,518"
Illinois,06/14/2003,"17,885"
Illinois,06/21/2003,"14,654"
Illinois,06/28/2003,"13,041"
Illinois,07/05/2003,"17,191"
Illinois,07/12/2003,"18,011"
Illinois,07/19/2003,"17,511"
Illinois,07/26/2003,"13,511"
Illinois,08/02/2003,"12,729"
Illinois,08/09/2003,"14,881"
Illinois,08/16/2003,"13,443"
Illinois,08/23/2003,"12,965"
Illinois,08/30/2003,"12,527"
Illinois,09/06/2003,"13,724"
Illinois,09/13/2003,"13,245"
Illinois,09/20/2003,"12,444"
Illinois,09/27/2003,"12,373"
Illinois,10/04/2003,"16,146"
Illinois,10/11/2003,"15,856"
Illinois,10/18/2003,"12,988"
Illinois,10/25/2003,"14,757"
Illinois,11/01/2003,"14,144"
Illinois,11/08/2003,"17,784"
Illinois,11/15/2003,"15,291"
Illinois,11/22/2003,"19,302"
Illinois,11/29/2003,"14,700"
Illinois,12/06/2003,"22,714"
Illinois,12/13/2003,"23,276"
Illinois,12/20/2003,"21,890"
Illinois,12/27/2003,"23,809"
Illinois,01/03/2004,"16,268"
Illinois,01/10/2004,"27,624"
Illinois,01/17/2004,"20,682"
Illinois,01/24/2004,"18,129"
Illinois,01/31/2004,"19,166"
Illinois,02/07/2004,"18,507"
Illinois,02/14/2004,"12,921"
Illinois,02/21/2004,"14,051"
Illinois,02/28/2004,"13,742"
Illinois,03/06/2004,"13,520"
Illinois,03/13/2004,"12,616"
Illinois,03/20/2004,"12,372"
Illinois,03/27/2004,"12,999"
Illinois,04/03/2004,"14,542"
Illinois,04/10/2004,"14,936"
Illinois,04/17/2004,"12,710"
Illinois,04/24/2004,"12,541"
Illinois,05/01/2004,"12,724"
Illinois,05/08/2004,"12,733"
Illinois,05/15/2004,"13,057"
Illinois,05/22/2004,"12,517"
Illinois,05/29/2004,"13,333"
Illinois,06/05/2004,"14,065"
Illinois,06/12/2004,"15,490"
Illinois,06/19/2004,"13,208"
Illinois,06/26/2004,"12,513"
Illinois,07/03/2004,"14,727"
Illinois,07/10/2004,"14,746"
Illinois,07/17/2004,"14,589"
Illinois,07/24/2004,"12,322"
Illinois,07/31/2004,"11,290"
Illinois,08/07/2004,"12,414"
Illinois,08/14/2004,"11,354"
Illinois,08/21/2004,"11,119"
Illinois,08/28/2004,"11,985"
Illinois,09/04/2004,"11,458"
Illinois,09/11/2004,"10,141"
Illinois,09/18/2004,"10,752"
Illinois,09/25/2004,"11,199"
Illinois,10/02/2004,"13,220"
Illinois,10/09/2004,"13,633"
Illinois,10/16/2004,"11,515"
Illinois,10/23/2004,"14,605"
Illinois,10/30/2004,"13,973"
Illinois,11/06/2004,"15,974"
Illinois,11/13/2004,"13,090"
Illinois,11/20/2004,"16,462"
Illinois,11/27/2004,"14,035"
Illinois,12/04/2004,"25,124"
Illinois,12/11/2004,"19,567"
Illinois,12/18/2004,"18,917"
Illinois,12/25/2004,"23,078"
Illinois,01/01/2005,"18,751"
Illinois,01/08/2005,"28,472"
Illinois,01/15/2005,"19,827"
Illinois,01/22/2005,"16,268"
Illinois,01/29/2005,"15,249"
Illinois,02/05/2005,"14,325"
Illinois,02/12/2005,"11,230"
Illinois,02/19/2005,"14,145"
Illinois,02/26/2005,"11,654"
Illinois,03/05/2005,"13,011"
Illinois,03/12/2005,"11,623"
Illinois,03/19/2005,"10,898"
Illinois,03/26/2005,"11,932"
Illinois,04/02/2005,"12,643"
Illinois,04/09/2005,"13,504"
Illinois,04/16/2005,"11,324"
Illinois,04/23/2005,"11,523"
Illinois,04/30/2005,"12,852"
Illinois,05/07/2005,"12,194"
Illinois,05/14/2005,"11,136"
Illinois,05/21/2005,"11,537"
Illinois,05/28/2005,"12,352"
Illinois,06/04/2005,"12,689"
Illinois,06/11/2005,"14,632"
Illinois,06/18/2005,"12,077"
Illinois,06/25/2005,"11,535"
Illinois,07/02/2005,"12,634"
Illinois,07/09/2005,"14,408"
Illinois,07/16/2005,"13,333"
Illinois,07/23/2005,"12,378"
Illinois,07/30/2005,"10,973"
Illinois,08/06/2005,"11,137"
Illinois,08/13/2005,"10,459"
Illinois,08/20/2005,"10,475"
Illinois,08/27/2005,"10,349"
Illinois,09/03/2005,"10,939"
Illinois,09/10/2005,"10,126"
Illinois,09/17/2005,"11,347"
Illinois,09/24/2005,"10,132"
Illinois,10/01/2005,"10,711"
Illinois,10/08/2005,"14,639"
Illinois,10/15/2005,"10,096"
Illinois,10/22/2005,"11,621"
Illinois,10/29/2005,"12,093"
Illinois,11/05/2005,"14,055"
Illinois,11/12/2005,"10,846"
Illinois,11/19/2005,"17,406"
Illinois,11/26/2005,"12,312"
Illinois,12/03/2005,"20,680"
Illinois,12/10/2005,"26,004"
Illinois,12/17/2005,"18,903"
Illinois,12/24/2005,"20,804"
Illinois,12/31/2005,"15,796"
Illinois,01/07/2006,"19,352"
Illinois,01/14/2006,"20,024"
Illinois,01/21/2006,"13,323"
Illinois,01/28/2006,"13,599"
Illinois,02/04/2006,"15,547"
Illinois,02/11/2006,"13,790"
Illinois,02/18/2006,"11,178"
Illinois,02/25/2006,"10,860"
Illinois,03/04/2006,"11,352"
Illinois,03/11/2006,"13,448"
Illinois,03/18/2006,"11,544"
Illinois,03/25/2006,"11,283"
Illinois,04/01/2006,"11,306"
Illinois,04/08/2006,"12,407"
Illinois,04/15/2006,"11,155"
Illinois,04/22/2006,"9,946"
Illinois,04/29/2006,"10,033"
Illinois,05/06/2006,"11,021"
Illinois,05/13/2006,"12,465"
Illinois,05/20/2006,"11,652"
Illinois,05/27/2006,"10,916"
Illinois,06/03/2006,"11,485"
Illinois,06/10/2006,"13,768"
Illinois,06/17/2006,"12,844"
Illinois,06/24/2006,"10,683"
Illinois,07/01/2006,"11,373"
Illinois,07/08/2006,"13,896"
Illinois,07/15/2006,"12,656"
Illinois,07/22/2006,"12,078"
Illinois,07/29/2006,"10,179"
Illinois,08/05/2006,"11,011"
Illinois,08/12/2006,"10,245"
Illinois,08/19/2006,"9,917"
Illinois,08/26/2006,"9,383"
Illinois,09/02/2006,"11,607"
Illinois,09/09/2006,"10,377"
Illinois,09/16/2006,"9,376"
Illinois,09/23/2006,"9,481"
Illinois,09/30/2006,"9,408"
Illinois,10/07/2006,"12,608"
Illinois,10/14/2006,"10,388"
Illinois,10/21/2006,"14,141"
Illinois,10/28/2006,"12,076"
Illinois,11/04/2006,"13,414"
Illinois,11/11/2006,"9,585"
Illinois,11/18/2006,"18,894"
Illinois,11/25/2006,"13,297"
Illinois,12/02/2006,"19,043"
Illinois,12/09/2006,"27,098"
Illinois,12/16/2006,"19,228"
Illinois,12/23/2006,"18,701"
Illinois,12/30/2006,"16,633"
Illinois,01/06/2007,"17,779"
Illinois,01/13/2007,"19,559"
Illinois,01/20/2007,"17,357"
Illinois,01/27/2007,"16,105"
Illinois,02/03/2007,"16,208"
Illinois,02/10/2007,"16,392"
Illinois,02/17/2007,"12,760"
Illinois,02/24/2007,"12,034"
Illinois,03/03/2007,"13,790"
Illinois,03/10/2007,"11,999"
Illinois,03/17/2007,"10,568"
Illinois,03/24/2007,"11,531"
Illinois,03/31/2007,"11,882"
Illinois,04/07/2007,"14,125"
Illinois,04/14/2007,"10,806"
Illinois,04/21/2007,"11,491"
Illinois,04/28/2007,"10,381"
Illinois,05/05/2007,"11,184"
Illinois,05/12/2007,"10,159"
Illinois,05/19/2007,"10,159"
Illinois,05/26/2007,"10,565"
Illinois,06/02/2007,"11,497"
Illinois,06/09/2007,"14,659"
Illinois,06/16/2007,"12,130"
Illinois,06/23/2007,"10,629"
Illinois,06/30/2007,"10,983"
Illinois,07/07/2007,"14,487"
Illinois,07/14/2007,"11,864"
Illinois,07/21/2007,"14,428"
Illinois,07/28/2007,"10,583"
Illinois,08/04/2007,"11,265"
Illinois,08/11/2007,"10,556"
Illinois,08/18/2007,"10,329"
Illinois,08/25/2007,"11,572"
Illinois,09/01/2007,"10,348"
Illinois,09/08/2007,"10,673"
Illinois,09/15/2007,"10,479"
Illinois,09/22/2007,"9,957"
Illinois,09/29/2007,"9,663"
Illinois,10/06/2007,"12,528"
Illinois,10/13/2007,"14,167"
Illinois,10/20/2007,"13,183"
Illinois,10/27/2007,"11,481"
Illinois,11/03/2007,"13,509"
Illinois,11/10/2007,"14,201"
Illinois,11/17/2007,"13,487"
Illinois,11/24/2007,"13,301"
Illinois,12/01/2007,"19,341"
Illinois,12/08/2007,"23,571"
Illinois,12/15/2007,"22,434"
Illinois,12/22/2007,"21,040"
Illinois,12/29/2007,"17,730"
Illinois,01/05/2008,"17,835"
Illinois,01/12/2008,"20,213"
Illinois,01/19/2008,"20,681"
Illinois,01/26/2008,"16,198"
Illinois,02/02/2008,"15,649"
Illinois,02/09/2008,"17,604"
Illinois,02/16/2008,"13,692"
Illinois,02/23/2008,"13,352"
Illinois,03/01/2008,"13,681"
Illinois,03/08/2008,"14,745"
Illinois,03/15/2008,"13,159"
Illinois,03/22/2008,"13,350"
Illinois,03/29/2008,"12,841"
Illinois,04/05/2008,"14,931"
Illinois,04/12/2008,"13,534"
Illinois,04/19/2008,"12,357"
Illinois,04/26/2008,"12,162"
Illinois,05/03/2008,"12,943"
Illinois,05/10/2008,"12,516"
Illinois,05/17/2008,"12,171"
Illinois,05/24/2008,"12,480"
Illinois,05/31/2008,"12,456"
Illinois,06/07/2008,"15,560"
Illinois,06/14/2008,"14,727"
Illinois,06/21/2008,"13,281"
Illinois,06/28/2008,"12,072"
Illinois,07/05/2008,"13,908"
Illinois,07/12/2008,"13,708"
Illinois,07/19/2008,"14,914"
Illinois,07/26/2008,"16,410"
Illinois,08/02/2008,"20,573"
Illinois,08/09/2008,"16,524"
Illinois,08/16/2008,"12,978"
Illinois,08/23/2008,"13,564"
Illinois,08/30/2008,"14,054"
Illinois,09/06/2008,"12,161"
Illinois,09/13/2008,"14,261"
Illinois,09/20/2008,"12,892"
Illinois,09/27/2008,"12,737"
Illinois,10/04/2008,"14,231"
Illinois,10/11/2008,"16,291"
Illinois,10/18/2008,"12,496"
Illinois,10/25/2008,"16,810"
Illinois,11/01/2008,"17,317"
Illinois,11/08/2008,"18,492"
Illinois,11/15/2008,"23,777"
Illinois,11/22/2008,"26,086"
Illinois,11/29/2008,"21,108"
Illinois,12/06/2008,"32,450"
Illinois,12/13/2008,"33,412"
Illinois,12/20/2008,"32,218"
Illinois,12/27/2008,"31,047"
Illinois,01/03/2009,"21,320"
Illinois,01/10/2009,"34,524"
Illinois,01/17/2009,"27,581"
Illinois,01/24/2009,"25,862"
Illinois,01/31/2009,"26,077"
Illinois,02/07/2009,"29,707"
Illinois,02/14/2009,"23,459"
Illinois,02/21/2009,"27,250"
Illinois,02/28/2009,"26,361"
Illinois,03/07/2009,"25,753"
Illinois,03/14/2009,"25,605"
Illinois,03/21/2009,"24,120"
Illinois,03/28/2009,"27,618"
Illinois,04/04/2009,"29,464"
Illinois,04/11/2009,"27,718"
Illinois,04/18/2009,"23,915"
Illinois,04/25/2009,"22,969"
Illinois,05/02/2009,"25,021"
Illinois,05/09/2009,"24,299"
Illinois,05/16/2009,"20,874"
Illinois,05/23/2009,"24,755"
Illinois,05/30/2009,"20,259"
Illinois,06/06/2009,"24,637"
Illinois,06/13/2009,"25,177"
Illinois,06/20/2009,"27,205"
Illinois,06/27/2009,"21,884"
Illinois,07/04/2009,"22,489"
Illinois,07/11/2009,"27,428"
Illinois,07/18/2009,"24,632"
Illinois,07/25/2009,"21,797"
Illinois,08/01/2009,"19,262"
Illinois,08/08/2009,"19,841"
Illinois,08/15/2009,"18,645"
Illinois,08/22/2009,"19,306"
Illinois,08/29/2009,"18,720"
Illinois,09/05/2009,"19,938"
Illinois,09/12/2009,"15,721"
Illinois,09/19/2009,"17,666"
Illinois,09/26/2009,"19,481"
Illinois,10/03/2009,"18,799"
Illinois,10/10/2009,"21,971"
Illinois,10/17/2009,"18,101"
Illinois,10/24/2009,"18,578"
Illinois,10/31/2009,"19,968"
Illinois,11/07/2009,"21,369"
Illinois,11/14/2009,"19,394"
Illinois,11/21/2009,"25,562"
Illinois,11/28/2009,"18,952"
Illinois,12/05/2009,"27,706"
Illinois,12/12/2009,"27,852"
Illinois,12/19/2009,"24,929"
Illinois,12/26/2009,"27,500"
Illinois,01/02/2010,"20,572"
Illinois,01/09/2010,"28,610"
Illinois,01/16/2010,"22,145"
Illinois,01/23/2010,"17,310"
Illinois,01/30/2010,"20,372"
Illinois,02/06/2010,"18,557"
Illinois,02/13/2010,"14,699"
Illinois,02/20/2010,"15,859"
Illinois,02/27/2010,"16,425"
Illinois,03/06/2010,"18,886"
Illinois,03/13/2010,"15,036"
Illinois,03/20/2010,"16,432"
Illinois,03/27/2010,"14,560"
Illinois,04/03/2010,"16,810"
Illinois,04/10/2010,"17,288"
Illinois,04/17/2010,"13,709"
Illinois,04/24/2010,"13,649"
Illinois,05/01/2010,"14,260"
Illinois,05/08/2010,"14,911"
Illinois,05/15/2010,"16,065"
Illinois,05/22/2010,"15,102"
Illinois,05/29/2010,"16,011"
Illinois,06/05/2010,"17,582"
Illinois,06/12/2010,"20,063"
Illinois,06/19/2010,"16,352"
Illinois,06/26/2010,"15,006"
Illinois,07/03/2010,"18,040"
Illinois,07/10/2010,"16,713"
Illinois,07/17/2010,"19,896"
Illinois,07/24/2010,"16,427"
Illinois,07/31/2010,"14,371"
Illinois,08/07/2010,"15,521"
Illinois,08/14/2010,"14,323"
Illinois,08/21/2010,"13,976"
Illinois,08/28/2010,"11,862"
Illinois,09/04/2010,"11,323"
Illinois,09/11/2010,"11,458"
Illinois,09/18/2010,"17,407"
Illinois,09/25/2010,"15,026"
Illinois,10/02/2010,"14,280"
Illinois,10/09/2010,"16,945"
Illinois,10/16/2010,"13,508"
Illinois,10/23/2010,"17,218"
Illinois,10/30/2010,"16,221"
Illinois,11/06/2010,"17,121"
Illinois,11/13/2010,"15,914"
Illinois,11/20/2010,"19,362"
Illinois,11/27/2010,"16,269"
Illinois,12/04/2010,"25,553"
Illinois,12/11/2010,"24,003"
Illinois,12/18/2010,"20,854"
Illinois,12/25/2010,"19,007"
Illinois,01/01/2011,"19,100"
Illinois,01/08/2011,"30,311"
Illinois,01/15/2011,"20,156"
Illinois,01/22/2011,"16,165"
Illinois,01/29/2011,"16,716"
Illinois,02/05/2011,"15,003"
Illinois,02/12/2011,"13,874"
Illinois,02/19/2011,"14,404"
Illinois,02/26/2011,"11,810"
Illinois,03/05/2011,"14,133"
Illinois,03/12/2011,"12,718"
Illinois,03/19/2011,"12,992"
Illinois,03/26/2011,"13,556"
Illinois,04/02/2011,"14,569"
Illinois,04/09/2011,"14,587"
Illinois,04/16/2011,"12,548"
Illinois,04/23/2011,"14,063"
Illinois,04/30/2011,"15,400"
Illinois,05/07/2011,"14,211"
Illinois,05/14/2011,"12,789"
Illinois,05/21/2011,"13,277"
Illinois,05/28/2011,"14,358"
Illinois,06/04/2011,"15,113"
Illinois,06/11/2011,"17,430"
Illinois,06/18/2011,"14,873"
Illinois,06/25/2011,"14,923"
Illinois,07/02/2011,"15,205"
Illinois,07/09/2011,"13,806"
Illinois,07/16/2011,"13,223"
Illinois,07/23/2011,"13,054"
Illinois,07/30/2011,"12,245"
Illinois,08/06/2011,"13,233"
Illinois,08/13/2011,"13,616"
Illinois,08/20/2011,"13,558"
Illinois,08/27/2011,"13,222"
Illinois,09/03/2011,"14,059"
Illinois,09/10/2011,"11,701"
Illinois,09/17/2011,"12,632"
Illinois,09/24/2011,"12,786"
Illinois,10/01/2011,"13,540"
Illinois,10/08/2011,"15,019"
Illinois,10/15/2011,"12,494"
Illinois,10/22/2011,"14,551"
Illinois,10/29/2011,"14,060"
Illinois,11/05/2011,"16,576"
Illinois,11/12/2011,"15,122"
Illinois,11/19/2011,"18,204"
Illinois,11/26/2011,"14,442"
Illinois,12/03/2011,"22,341"
Illinois,12/10/2011,"22,165"
Illinois,12/17/2011,"19,073"
Illinois,12/24/2011,"23,279"
Illinois,12/31/2011,"18,583"
Illinois,01/07/2012,"21,156"
Illinois,01/14/2012,"19,197"
Illinois,01/21/2012,"16,255"
Illinois,01/28/2012,"15,434"
Illinois,02/04/2012,"16,195"
Illinois,02/11/2012,"14,883"
Illinois,02/18/2012,"13,111"
Illinois,02/25/2012,"12,896"
Illinois,03/03/2012,"14,196"
Illinois,03/10/2012,"12,906"
Illinois,03/17/2012,"11,967"
Illinois,03/24/2012,"11,882"
Illinois,03/31/2012,"12,806"
Illinois,04/07/2012,"15,129"
Illinois,04/14/2012,"13,138"
Illinois,04/21/2012,"12,833"
Illinois,04/28/2012,"14,345"
Illinois,05/05/2012,"14,519"
Illinois,05/12/2012,"13,203"
Illinois,05/19/2012,"13,086"
Illinois,05/26/2012,"14,884"
Illinois,06/02/2012,"14,245"
Illinois,06/09/2012,"16,080"
Illinois,06/16/2012,"14,084"
Illinois,06/23/2012,"13,696"
Illinois,06/30/2012,"12,893"
Illinois,07/07/2012,"15,479"
Illinois,07/14/2012,"13,423"
Illinois,07/21/2012,"13,038"
Illinois,07/28/2012,"12,188"
Illinois,08/04/2012,"13,353"
Illinois,08/11/2012,"12,130"
Illinois,08/18/2012,"12,165"
Illinois,08/25/2012,"11,426"
Illinois,09/01/2012,"11,694"
Illinois,09/08/2012,"11,641"
Illinois,09/15/2012,"11,786"
Illinois,09/22/2012,"12,049"
Illinois,09/29/2012,"12,314"
Illinois,10/06/2012,"14,114"
Illinois,10/13/2012,"13,583"
Illinois,10/20/2012,"14,188"
Illinois,10/27/2012,"14,001"
Illinois,11/03/2012,"14,574"
Illinois,11/10/2012,"15,145"
Illinois,11/17/2012,"15,684"
Illinois,11/24/2012,"15,274"
Illinois,12/01/2012,"23,752"
Illinois,12/08/2012,"21,799"
Illinois,12/15/2012,"19,707"
Illinois,12/22/2012,"23,152"
Illinois,12/29/2012,"20,397"
Illinois,01/05/2013,"18,099"
Illinois,01/12/2013,"19,620"
Illinois,01/19/2013,"19,005"
Illinois,01/26/2013,"14,140"
Illinois,02/02/2013,"15,575"
Illinois,02/09/2013,"14,238"
Illinois,02/16/2013,"10,953"
Illinois,02/23/2013,"12,735"
Illinois,03/02/2013,"12,974"
Illinois,03/09/2013,"11,802"
Illinois,03/16/2013,"11,444"
Illinois,03/23/2013,"12,032"
Illinois,03/30/2013,"14,181"
Illinois,04/06/2013,"15,761"
Illinois,04/13/2013,"13,306"
Illinois,04/20/2013,"12,110"
Illinois,04/27/2013,"13,854"
Illinois,05/04/2013,"14,053"
Illinois,05/11/2013,"13,860"
Illinois,05/18/2013,"12,662"
Illinois,05/25/2013,"13,627"
Illinois,06/01/2013,"13,597"
Illinois,06/08/2013,"16,961"
Illinois,06/15/2013,"13,560"
Illinois,06/22/2013,"12,262"
Illinois,06/29/2013,"12,647"
Illinois,07/06/2013,"12,967"
Illinois,07/13/2013,"13,213"
Illinois,07/20/2013,"13,596"
Illinois,07/27/2013,"12,971"
Illinois,08/03/2013,"11,972"
Illinois,08/10/2013,"11,946"
Illinois,08/17/2013,"11,641"
