State,Filed week ended,Initial Claims
North Carolina,07/16/1988,"20,653"
North Carolina,07/23/1988,"27,417"
North Carolina,07/30/1988,"11,408"
North Carolina,08/06/1988,"8,845"
North Carolina,08/13/1988,"9,287"
North Carolina,08/20/1988,"9,465"
North Carolina,08/27/1988,"9,068"
North Carolina,09/03/1988,"8,026"
North Carolina,09/10/1988,"9,417"
North Carolina,09/17/1988,"10,650"
North Carolina,09/24/1988,"12,753"
North Carolina,10/01/1988,"6,578"
North Carolina,10/08/1988,"8,740"
North Carolina,10/15/1988,"8,365"
North Carolina,10/22/1988,"8,512"
North Carolina,10/29/1988,"8,474"
North Carolina,11/05/1988,"9,243"
North Carolina,11/12/1988,"7,812"
North Carolina,11/19/1988,"12,301"
North Carolina,11/26/1988,"6,240"
North Carolina,12/03/1988,"23,554"
North Carolina,12/10/1988,"16,015"
North Carolina,12/17/1988,"15,805"
North Carolina,12/24/1988,"9,128"
North Carolina,12/31/1988,"16,958"
North Carolina,01/07/1989,"49,104"
North Carolina,01/14/1989,"35,234"
North Carolina,01/21/1989,"23,934"
North Carolina,01/28/1989,"17,421"
North Carolina,02/04/1989,"12,770"
North Carolina,02/11/1989,"11,960"
North Carolina,02/18/1989,"12,884"
North Carolina,02/25/1989,"9,901"
North Carolina,03/04/1989,"22,517"
North Carolina,03/11/1989,"20,907"
North Carolina,03/18/1989,"15,168"
North Carolina,03/25/1989,"9,110"
North Carolina,04/01/1989,"15,400"
North Carolina,04/08/1989,"15,996"
North Carolina,04/15/1989,"11,099"
North Carolina,04/22/1989,"10,554"
North Carolina,04/29/1989,"7,623"
North Carolina,05/06/1989,"9,263"
North Carolina,05/13/1989,"12,029"
North Carolina,05/20/1989,"9,626"
North Carolina,05/27/1989,"7,685"
North Carolina,06/03/1989,"7,188"
North Carolina,06/10/1989,"10,689"
North Carolina,06/17/1989,"8,232"
North Carolina,06/24/1989,"8,275"
North Carolina,07/01/1989,"9,343"
North Carolina,07/08/1989,"10,156"
North Carolina,07/15/1989,"22,051"
North Carolina,07/22/1989,"18,302"
North Carolina,07/29/1989,"10,677"
North Carolina,08/05/1989,"10,239"
North Carolina,08/12/1989,"8,815"
North Carolina,08/19/1989,"9,684"
North Carolina,08/26/1989,"8,452"
North Carolina,09/02/1989,"7,689"
North Carolina,09/09/1989,"7,804"
North Carolina,09/16/1989,"11,410"
North Carolina,09/23/1989,"7,947"
North Carolina,09/30/1989,"8,346"
North Carolina,10/07/1989,"12,890"
North Carolina,10/14/1989,"9,876"
North Carolina,10/21/1989,"9,664"
North Carolina,10/28/1989,"9,409"
North Carolina,11/04/1989,"13,189"
North Carolina,11/11/1989,"7,938"
North Carolina,11/18/1989,"12,154"
North Carolina,11/25/1989,"6,644"
North Carolina,12/02/1989,"24,637"
North Carolina,12/09/1989,"19,329"
North Carolina,12/16/1989,"13,838"
North Carolina,12/23/1989,"19,491"
North Carolina,12/30/1989,"16,888"
North Carolina,01/06/1990,"45,363"
North Carolina,01/13/1990,"53,504"
North Carolina,01/20/1990,"26,391"
North Carolina,01/27/1990,"17,042"
North Carolina,02/03/1990,"16,516"
North Carolina,02/10/1990,"17,603"
North Carolina,02/17/1990,"14,681"
North Carolina,02/24/1990,"14,826"
North Carolina,03/03/1990,"16,030"
North Carolina,03/10/1990,"15,781"
North Carolina,03/17/1990,"16,272"
North Carolina,03/24/1990,"13,615"
North Carolina,03/31/1990,"12,782"
North Carolina,04/07/1990,"15,425"
North Carolina,04/14/1990,"11,257"
North Carolina,04/21/1990,"15,836"
North Carolina,04/28/1990,"15,870"
North Carolina,05/05/1990,"11,761"
North Carolina,05/12/1990,"15,429"
North Carolina,05/19/1990,"11,469"
North Carolina,05/26/1990,"12,446"
North Carolina,06/02/1990,"9,409"
North Carolina,06/09/1990,"19,000"
North Carolina,06/16/1990,"13,692"
North Carolina,06/23/1990,"10,647"
North Carolina,06/30/1990,"9,885"
North Carolina,07/07/1990,"20,809"
North Carolina,07/14/1990,"27,558"
North Carolina,07/21/1990,"27,512"
North Carolina,07/28/1990,"17,783"
North Carolina,08/04/1990,"10,855"
North Carolina,08/11/1990,"15,708"
North Carolina,08/18/1990,"14,980"
North Carolina,08/25/1990,"11,837"
North Carolina,09/01/1990,"12,917"
North Carolina,09/08/1990,"1,616"
North Carolina,09/15/1990,"19,518"
North Carolina,09/22/1990,"14,257"
North Carolina,09/29/1990,"12,308"
North Carolina,10/06/1990,"16,546"
North Carolina,10/13/1990,"15,153"
North Carolina,10/20/1990,"24,032"
North Carolina,10/27/1990,"17,947"
North Carolina,11/03/1990,"23,852"
North Carolina,11/10/1990,"26,776"
North Carolina,11/17/1990,"19,867"
North Carolina,11/24/1990,"11,549"
North Carolina,12/01/1990,"50,744"
North Carolina,12/08/1990,"32,435"
North Carolina,12/15/1990,"25,350"
North Carolina,12/22/1990,"22,554"
North Carolina,12/29/1990,"30,266"
North Carolina,01/05/1991,"57,913"
North Carolina,01/12/1991,"86,151"
North Carolina,01/19/1991,"49,468"
North Carolina,01/26/1991,"27,706"
North Carolina,02/02/1991,"28,953"
North Carolina,02/09/1991,"31,752"
North Carolina,02/16/1991,"27,094"
North Carolina,02/23/1991,"25,131"
North Carolina,03/02/1991,"29,213"
North Carolina,03/09/1991,"25,313"
North Carolina,03/16/1991,"27,985"
North Carolina,03/23/1991,"25,654"
North Carolina,03/30/1991,"16,049"
North Carolina,04/06/1991,"30,140"
North Carolina,04/13/1991,"27,980"
North Carolina,04/20/1991,"18,451"
North Carolina,04/27/1991,"16,954"
North Carolina,05/04/1991,"15,956"
North Carolina,05/11/1991,"20,469"
North Carolina,05/18/1991,"16,537"
North Carolina,05/25/1991,"13,807"
North Carolina,06/01/1991,"16,266"
North Carolina,06/08/1991,"19,099"
North Carolina,06/15/1991,"15,580"
North Carolina,06/22/1991,"13,798"
North Carolina,06/29/1991,"11,173"
North Carolina,07/06/1991,"12,345"
North Carolina,07/13/1991,"30,915"
North Carolina,07/20/1991,"27,093"
North Carolina,07/27/1991,"15,214"
North Carolina,08/03/1991,"12,407"
North Carolina,08/10/1991,"15,805"
North Carolina,08/17/1991,"14,599"
North Carolina,08/24/1991,"13,810"
North Carolina,08/31/1991,"12,762"
North Carolina,09/07/1991,"11,602"
North Carolina,09/14/1991,"13,620"
North Carolina,09/21/1991,"10,917"
North Carolina,09/28/1991,"9,916"
North Carolina,10/05/1991,"11,356"
North Carolina,10/12/1991,"12,185"
North Carolina,10/19/1991,"10,993"
North Carolina,10/26/1991,"11,659"
North Carolina,11/02/1991,"12,353"
North Carolina,11/09/1991,"13,683"
North Carolina,11/16/1991,"12,503"
North Carolina,11/23/1991,"15,024"
North Carolina,11/30/1991,"10,397"
North Carolina,12/07/1991,"30,329"
North Carolina,12/14/1991,"25,699"
North Carolina,12/21/1991,"16,082"
North Carolina,12/28/1991,"12,224"
North Carolina,01/04/1992,"51,156"
North Carolina,01/11/1992,"79,284"
North Carolina,01/18/1992,"38,674"
North Carolina,01/25/1992,"22,081"
North Carolina,02/01/1992,"19,713"
North Carolina,02/08/1992,"18,764"
North Carolina,02/15/1992,"17,611"
North Carolina,02/22/1992,"16,993"
North Carolina,02/29/1992,"17,516"
North Carolina,03/07/1992,"17,736"
North Carolina,03/14/1992,"16,243"
North Carolina,03/21/1992,"15,408"
North Carolina,03/28/1992,"14,226"
North Carolina,04/04/1992,"15,667"
North Carolina,04/11/1992,"14,828"
North Carolina,04/18/1992,"10,911"
North Carolina,04/25/1992,"12,348"
North Carolina,05/02/1992,"17,926"
North Carolina,05/09/1992,"13,112"
North Carolina,05/16/1992,"14,476"
North Carolina,05/23/1992,"11,774"
North Carolina,05/30/1992,"9,007"
North Carolina,06/06/1992,"12,453"
North Carolina,06/13/1992,"10,573"
North Carolina,06/20/1992,"13,597"
North Carolina,06/27/1992,"10,297"
North Carolina,07/04/1992,"9,933"
North Carolina,07/11/1992,"23,722"
North Carolina,07/18/1992,"26,048"
North Carolina,07/25/1992,"14,661"
North Carolina,08/01/1992,"10,528"
North Carolina,08/08/1992,"12,154"
North Carolina,08/15/1992,"9,460"
North Carolina,08/22/1992,"10,399"
North Carolina,08/29/1992,"12,017"
North Carolina,09/05/1992,"11,087"
North Carolina,09/12/1992,"11,382"
North Carolina,09/19/1992,"12,571"
North Carolina,09/26/1992,"9,612"
North Carolina,10/03/1992,"9,122"
North Carolina,10/10/1992,"6,614"
North Carolina,10/17/1992,"6,438"
North Carolina,10/24/1992,"6,895"
North Carolina,10/31/1992,"6,608"
North Carolina,11/07/1992,"7,376"
North Carolina,11/14/1992,"7,754"
North Carolina,11/21/1992,"7,870"
North Carolina,11/28/1992,"5,060"
North Carolina,12/05/1992,"12,570"
North Carolina,12/12/1992,"12,240"
North Carolina,12/19/1992,"8,278"
North Carolina,12/26/1992,"5,200"
North Carolina,01/02/1993,"9,684"
North Carolina,01/09/1993,"23,821"
North Carolina,01/16/1993,"18,822"
North Carolina,01/23/1993,"11,456"
North Carolina,01/30/1993,"10,683"
North Carolina,02/06/1993,"9,620"
North Carolina,02/13/1993,"8,747"
North Carolina,02/20/1993,"9,062"
North Carolina,02/27/1993,"8,171"
North Carolina,03/06/1993,"7,765"
North Carolina,03/13/1993,"8,933"
North Carolina,03/20/1993,"7,395"
North Carolina,03/27/1993,"10,238"
North Carolina,04/03/1993,"9,538"
North Carolina,04/10/1993,"6,670"
North Carolina,04/17/1993,"8,514"
North Carolina,04/24/1993,"9,224"
North Carolina,05/01/1993,"6,706"
North Carolina,05/08/1993,"6,581"
North Carolina,05/15/1993,"6,439"
North Carolina,05/22/1993,"6,316"
North Carolina,05/29/1993,"5,699"
North Carolina,06/05/1993,"5,686"
North Carolina,06/12/1993,"6,949"
North Carolina,06/19/1993,"6,519"
North Carolina,06/26/1993,"6,015"
North Carolina,07/03/1993,"5,744"
North Carolina,07/10/1993,"8,866"
North Carolina,07/17/1993,"12,215"
North Carolina,07/24/1993,"9,755"
North Carolina,07/31/1993,"7,527"
North Carolina,08/07/1993,"6,681"
North Carolina,08/14/1993,"6,394"
North Carolina,08/21/1993,"5,677"
North Carolina,08/28/1993,"5,507"
North Carolina,09/04/1993,"5,348"
North Carolina,09/11/1993,"5,689"
North Carolina,09/18/1993,"6,153"
North Carolina,09/25/1993,"5,449"
North Carolina,10/02/1993,"5,576"
North Carolina,10/09/1993,"7,136"
North Carolina,10/16/1993,"7,334"
North Carolina,10/23/1993,"8,012"
North Carolina,10/30/1993,"8,593"
North Carolina,11/06/1993,"9,412"
North Carolina,11/13/1993,"8,205"
North Carolina,11/20/1993,"9,334"
North Carolina,11/27/1993,"5,263"
North Carolina,12/04/1993,"17,416"
North Carolina,12/11/1993,"10,644"
North Carolina,12/18/1993,"9,073"
North Carolina,12/25/1993,"7,411"
North Carolina,01/01/1994,"15,000"
North Carolina,01/08/1994,"38,924"
North Carolina,01/15/1994,"31,596"
North Carolina,01/22/1994,"17,028"
North Carolina,01/29/1994,"21,121"
North Carolina,02/05/1994,"16,274"
North Carolina,02/12/1994,"12,011"
North Carolina,02/19/1994,"12,903"
North Carolina,02/26/1994,"11,064"
North Carolina,03/05/1994,"10,648"
North Carolina,03/12/1994,"13,728"
North Carolina,03/19/1994,"10,047"
North Carolina,03/26/1994,"8,231"
North Carolina,04/02/1994,"7,920"
North Carolina,04/09/1994,"12,275"
North Carolina,04/16/1994,"10,130"
North Carolina,04/23/1994,"9,333"
North Carolina,04/30/1994,"6,988"
North Carolina,05/07/1994,"9,452"
North Carolina,05/14/1994,"11,849"
North Carolina,05/21/1994,"11,378"
North Carolina,05/28/1994,"9,067"
North Carolina,06/04/1994,"8,072"
North Carolina,06/11/1994,"11,605"
North Carolina,06/18/1994,"9,926"
North Carolina,06/25/1994,"10,110"
North Carolina,07/02/1994,"7,745"
North Carolina,07/09/1994,"15,195"
North Carolina,07/16/1994,"23,582"
North Carolina,07/23/1994,"17,711"
North Carolina,07/30/1994,"8,660"
North Carolina,08/06/1994,"8,921"
North Carolina,08/13/1994,"9,550"
North Carolina,08/20/1994,"7,963"
North Carolina,08/27/1994,"9,924"
North Carolina,09/03/1994,"9,529"
North Carolina,09/10/1994,"7,714"
North Carolina,09/17/1994,"8,882"
North Carolina,09/24/1994,"7,174"
North Carolina,10/01/1994,"6,517"
North Carolina,10/08/1994,"8,270"
North Carolina,10/15/1994,"7,063"
North Carolina,10/22/1994,"8,176"
North Carolina,10/29/1994,"8,609"
North Carolina,11/05/1994,"10,145"
North Carolina,11/12/1994,"8,119"
North Carolina,11/19/1994,"11,813"
North Carolina,11/26/1994,"6,408"
North Carolina,12/03/1994,"20,069"
North Carolina,12/10/1994,"17,101"
North Carolina,12/17/1994,"10,508"
North Carolina,12/24/1994,"8,703"
North Carolina,12/31/1994,"17,381"
North Carolina,01/07/1995,"38,174"
North Carolina,01/14/1995,"36,058"
North Carolina,01/21/1995,"17,767"
North Carolina,01/28/1995,"14,269"
North Carolina,02/04/1995,"13,145"
North Carolina,02/11/1995,"13,103"
North Carolina,02/18/1995,"17,953"
North Carolina,02/25/1995,"16,659"
North Carolina,03/04/1995,"14,236"
North Carolina,03/11/1995,"16,325"
North Carolina,03/18/1995,"15,192"
North Carolina,03/25/1995,"11,278"
North Carolina,04/01/1995,"12,211"
North Carolina,04/08/1995,"9,303"
North Carolina,04/15/1995,"9,303"
North Carolina,04/22/1995,"10,958"
North Carolina,04/29/1995,"14,248"
North Carolina,05/06/1995,"11,754"
North Carolina,05/13/1995,"11,223"
North Carolina,05/20/1995,"14,008"
North Carolina,05/27/1995,"14,324"
North Carolina,06/03/1995,"13,131"
North Carolina,06/10/1995,"14,323"
North Carolina,06/17/1995,"14,862"
North Carolina,06/24/1995,"11,511"
North Carolina,07/01/1995,"12,332"
North Carolina,07/08/1995,"15,552"
North Carolina,07/15/1995,"32,812"
North Carolina,07/22/1995,"25,489"
North Carolina,07/29/1995,"16,251"
North Carolina,08/05/1995,"12,741"
North Carolina,08/12/1995,"12,548"
North Carolina,08/19/1995,"11,639"
North Carolina,08/26/1995,"9,948"
North Carolina,09/02/1995,"9,204"
North Carolina,09/09/1995,"11,008"
North Carolina,09/16/1995,"17,168"
North Carolina,09/23/1995,"10,462"
North Carolina,09/30/1995,"10,189"
North Carolina,10/07/1995,"11,673"
North Carolina,10/14/1995,"14,102"
North Carolina,10/21/1995,"11,677"
North Carolina,10/28/1995,"12,158"
North Carolina,11/04/1995,"11,969"
North Carolina,11/11/1995,"15,094"
North Carolina,11/18/1995,"17,771"
North Carolina,11/25/1995,"9,697"
North Carolina,12/02/1995,"28,665"
North Carolina,12/09/1995,"19,852"
North Carolina,12/16/1995,"15,488"
North Carolina,12/23/1995,"15,379"
North Carolina,12/30/1995,"19,247"
North Carolina,01/06/1996,"46,393"
North Carolina,01/13/1996,"39,424"
North Carolina,01/20/1996,"46,243"
North Carolina,01/27/1996,"33,782"
North Carolina,02/03/1996,"17,069"
North Carolina,02/10/1996,"20,418"
North Carolina,02/17/1996,"33,968"
North Carolina,02/24/1996,"15,935"
North Carolina,03/02/1996,"16,675"
North Carolina,03/09/1996,"16,370"
North Carolina,03/16/1996,"17,047"
North Carolina,03/23/1996,"15,772"
North Carolina,03/30/1996,"15,017"
North Carolina,04/06/1996,"15,302"
North Carolina,04/13/1996,"17,037"
North Carolina,04/20/1996,"17,703"
North Carolina,04/27/1996,"11,975"
North Carolina,05/04/1996,"11,911"
North Carolina,05/11/1996,"12,735"
North Carolina,05/18/1996,"13,213"
North Carolina,05/25/1996,"10,689"
North Carolina,06/01/1996,"10,431"
North Carolina,06/08/1996,"17,022"
North Carolina,06/15/1996,"12,223"
North Carolina,06/22/1996,"11,394"
North Carolina,06/29/1996,"10,095"
North Carolina,07/06/1996,"11,541"
North Carolina,07/13/1996,"28,323"
North Carolina,07/20/1996,"20,723"
North Carolina,07/27/1996,"12,445"
North Carolina,08/03/1996,"9,627"
North Carolina,08/10/1996,"10,144"
North Carolina,08/17/1996,"10,182"
North Carolina,08/24/1996,"10,351"
North Carolina,08/31/1996,"8,382"
North Carolina,09/07/1996,"7,336"
North Carolina,09/14/1996,"18,007"
North Carolina,09/21/1996,"16,017"
North Carolina,09/28/1996,"11,426"
North Carolina,10/05/1996,"11,199"
North Carolina,10/12/1996,"11,322"
North Carolina,10/19/1996,"11,095"
North Carolina,10/26/1996,"10,297"
North Carolina,11/02/1996,"9,528"
North Carolina,11/09/1996,"12,075"
North Carolina,11/16/1996,"11,097"
North Carolina,11/23/1996,"13,524"
North Carolina,11/30/1996,"7,840"
North Carolina,12/07/1996,"21,675"
North Carolina,12/14/1996,"19,822"
North Carolina,12/21/1996,"12,819"
North Carolina,12/28/1996,"10,632"
North Carolina,01/04/1997,"38,511"
North Carolina,01/11/1997,"49,780"
North Carolina,01/18/1997,"30,397"
North Carolina,01/25/1997,"19,187"
North Carolina,02/01/1997,"14,720"
North Carolina,02/08/1997,"16,752"
North Carolina,02/15/1997,"12,949"
North Carolina,02/22/1997,"15,294"
North Carolina,03/01/1997,"14,614"
North Carolina,03/08/1997,"11,646"
North Carolina,03/15/1997,"12,803"
North Carolina,03/22/1997,"12,126"
North Carolina,03/29/1997,"9,543"
North Carolina,04/05/1997,"13,013"
North Carolina,04/12/1997,"15,759"
North Carolina,04/19/1997,"10,520"
North Carolina,04/26/1997,"9,361"
North Carolina,05/03/1997,"12,546"
North Carolina,05/10/1997,"11,800"
North Carolina,05/17/1997,"9,032"
North Carolina,05/24/1997,"10,069"
North Carolina,05/31/1997,"10,064"
North Carolina,06/07/1997,"12,932"
North Carolina,06/14/1997,"11,811"
North Carolina,06/21/1997,"9,374"
North Carolina,06/28/1997,"9,945"
North Carolina,07/05/1997,"12,445"
North Carolina,07/12/1997,"24,179"
North Carolina,07/19/1997,"19,041"
North Carolina,07/26/1997,"10,678"
North Carolina,08/02/1997,"9,826"
North Carolina,08/09/1997,"11,051"
North Carolina,08/16/1997,"10,787"
North Carolina,08/23/1997,"8,381"
North Carolina,08/30/1997,"7,736"
North Carolina,09/06/1997,"7,203"
North Carolina,09/13/1997,"10,942"
North Carolina,09/20/1997,"8,022"
North Carolina,09/27/1997,"8,027"
North Carolina,10/04/1997,"9,053"
North Carolina,10/11/1997,"9,094"
North Carolina,10/18/1997,"8,263"
North Carolina,10/25/1997,"8,730"
North Carolina,11/01/1997,"10,654"
North Carolina,11/08/1997,"11,448"
North Carolina,11/15/1997,"8,888"
North Carolina,11/22/1997,"10,364"
North Carolina,11/29/1997,"6,492"
North Carolina,12/06/1997,"21,277"
North Carolina,12/13/1997,"15,362"
North Carolina,12/20/1997,"11,761"
North Carolina,12/27/1997,"7,631"
North Carolina,01/03/1998,"29,444"
North Carolina,01/10/1998,"63,716"
North Carolina,01/17/1998,"34,609"
North Carolina,01/24/1998,"18,927"
North Carolina,01/31/1998,"20,935"
North Carolina,02/07/1998,"19,699"
North Carolina,02/14/1998,"18,441"
North Carolina,02/21/1998,"14,627"
North Carolina,02/28/1998,"15,739"
North Carolina,03/07/1998,"13,141"
North Carolina,03/14/1998,"11,319"
North Carolina,03/21/1998,"12,539"
North Carolina,03/28/1998,"13,608"
North Carolina,04/04/1998,"13,907"
North Carolina,04/11/1998,"9,408"
North Carolina,04/18/1998,"10,685"
North Carolina,04/25/1998,"15,601"
North Carolina,05/02/1998,"8,911"
North Carolina,05/09/1998,"11,137"
North Carolina,05/16/1998,"9,905"
North Carolina,05/23/1998,"9,753"
North Carolina,05/30/1998,"10,042"
North Carolina,06/06/1998,"12,485"
North Carolina,06/13/1998,"9,128"
North Carolina,06/20/1998,"8,782"
North Carolina,06/27/1998,"9,040"
North Carolina,07/04/1998,"11,477"
North Carolina,07/11/1998,"20,869"
North Carolina,07/18/1998,"18,505"
North Carolina,07/25/1998,"12,911"
North Carolina,08/01/1998,"9,707"
North Carolina,08/08/1998,"9,256"
North Carolina,08/15/1998,"11,895"
North Carolina,08/22/1998,"10,164"
North Carolina,08/29/1998,"7,825"
North Carolina,09/05/1998,"10,644"
North Carolina,09/12/1998,"9,793"
North Carolina,09/19/1998,"11,730"
North Carolina,09/26/1998,"10,056"
North Carolina,10/03/1998,"8,772"
North Carolina,10/10/1998,"11,163"
North Carolina,10/17/1998,"10,324"
North Carolina,10/24/1998,"8,892"
North Carolina,10/31/1998,"10,110"
North Carolina,11/07/1998,"11,498"
North Carolina,11/14/1998,"11,611"
North Carolina,11/21/1998,"11,395"
North Carolina,11/28/1998,"9,522"
North Carolina,12/05/1998,"26,390"
North Carolina,12/12/1998,"15,976"
North Carolina,12/19/1998,"11,964"
North Carolina,12/26/1998,"11,674"
North Carolina,01/02/1999,"27,217"
North Carolina,01/09/1999,"60,857"
North Carolina,01/16/1999,"39,031"
North Carolina,01/23/1999,"16,573"
North Carolina,01/30/1999,"14,893"
North Carolina,02/06/1999,"13,876"
North Carolina,02/13/1999,"15,517"
North Carolina,02/20/1999,"10,985"
North Carolina,02/27/1999,"11,228"
North Carolina,03/06/1999,"14,894"
North Carolina,03/13/1999,"13,954"
North Carolina,03/20/1999,"11,748"
North Carolina,03/27/1999,"10,501"
North Carolina,04/03/1999,"8,917"
North Carolina,04/10/1999,"13,334"
North Carolina,04/17/1999,"11,218"
North Carolina,04/24/1999,"8,514"
North Carolina,05/01/1999,"8,693"
North Carolina,05/08/1999,"12,975"
North Carolina,05/15/1999,"10,243"
North Carolina,05/22/1999,"9,969"
North Carolina,05/29/1999,"8,759"
North Carolina,06/05/1999,"9,687"
North Carolina,06/12/1999,"10,238"
North Carolina,06/19/1999,"8,657"
North Carolina,06/26/1999,"9,436"
North Carolina,07/03/1999,"10,445"
North Carolina,07/10/1999,"14,191"
North Carolina,07/17/1999,"20,933"
North Carolina,07/24/1999,"17,501"
North Carolina,07/31/1999,"10,046"
North Carolina,08/07/1999,"9,464"
North Carolina,08/14/1999,"9,352"
North Carolina,08/21/1999,"8,121"
North Carolina,08/28/1999,"8,458"
North Carolina,09/04/1999,"7,783"
North Carolina,09/11/1999,"8,685"
North Carolina,09/18/1999,"9,069"
North Carolina,09/25/1999,"19,421"
North Carolina,10/02/1999,"22,779"
North Carolina,10/09/1999,"21,724"
North Carolina,10/16/1999,"14,349"
North Carolina,10/23/1999,"11,984"
North Carolina,10/30/1999,"10,544"
North Carolina,11/06/1999,"10,981"
North Carolina,11/13/1999,"9,587"
North Carolina,11/20/1999,"9,612"
North Carolina,11/27/1999,"6,280"
North Carolina,12/04/1999,"21,208"
North Carolina,12/11/1999,"11,408"
North Carolina,12/18/1999,"11,062"
North Carolina,12/25/1999,"8,633"
North Carolina,01/01/2000,"20,061"
North Carolina,01/08/2000,"40,313"
North Carolina,01/15/2000,"28,247"
North Carolina,01/22/2000,"11,912"
North Carolina,01/29/2000,"11,061"
North Carolina,02/05/2000,"31,045"
North Carolina,02/12/2000,"29,777"
North Carolina,02/19/2000,"14,821"
North Carolina,02/26/2000,"12,399"
North Carolina,03/04/2000,"10,826"
North Carolina,03/11/2000,"10,546"
North Carolina,03/18/2000,"10,138"
North Carolina,03/25/2000,"10,884"
North Carolina,04/01/2000,"10,815"
North Carolina,04/08/2000,"9,287"
North Carolina,04/15/2000,"8,729"
North Carolina,04/22/2000,"6,721"
North Carolina,04/29/2000,"11,093"
North Carolina,05/06/2000,"11,440"
North Carolina,05/13/2000,"8,496"
North Carolina,05/20/2000,"8,207"
North Carolina,05/27/2000,"8,093"
North Carolina,06/03/2000,"9,993"
North Carolina,06/10/2000,"11,114"
North Carolina,06/17/2000,"10,240"
North Carolina,06/24/2000,"9,138"
North Carolina,07/01/2000,"9,018"
North Carolina,07/08/2000,"10,906"
North Carolina,07/15/2000,"27,952"
North Carolina,07/22/2000,"15,531"
North Carolina,07/29/2000,"14,139"
North Carolina,08/05/2000,"13,807"
North Carolina,08/12/2000,"11,315"
North Carolina,08/19/2000,"18,742"
North Carolina,08/26/2000,"10,409"
North Carolina,09/02/2000,"11,927"
North Carolina,09/09/2000,"11,932"
North Carolina,09/16/2000,"20,868"
North Carolina,09/23/2000,"12,306"
North Carolina,09/30/2000,"9,234"
North Carolina,10/07/2000,"18,077"
North Carolina,10/14/2000,"15,227"
North Carolina,10/21/2000,"16,170"
North Carolina,10/28/2000,"11,685"
North Carolina,11/04/2000,"16,022"
North Carolina,11/11/2000,"10,443"
North Carolina,11/18/2000,"13,521"
North Carolina,11/25/2000,"9,696"
North Carolina,12/02/2000,"38,327"
North Carolina,12/09/2000,"22,086"
North Carolina,12/16/2000,"15,945"
North Carolina,12/23/2000,"15,847"
North Carolina,12/30/2000,"32,688"
North Carolina,01/06/2001,"44,909"
North Carolina,01/13/2001,"41,798"
North Carolina,01/20/2001,"18,977"
North Carolina,01/27/2001,"20,001"
North Carolina,02/03/2001,"19,703"
North Carolina,02/10/2001,"18,101"
North Carolina,02/17/2001,"19,098"
North Carolina,02/24/2001,"22,186"
North Carolina,03/03/2001,"19,961"
North Carolina,03/10/2001,"20,857"
North Carolina,03/17/2001,"21,990"
North Carolina,03/24/2001,"20,282"
North Carolina,03/31/2001,"20,572"
North Carolina,04/07/2001,"25,639"
North Carolina,04/14/2001,"15,305"
North Carolina,04/21/2001,"20,847"
North Carolina,04/28/2001,"29,867"
North Carolina,05/05/2001,"17,602"
North Carolina,05/12/2001,"18,092"
North Carolina,05/19/2001,"20,037"
North Carolina,05/26/2001,"21,735"
North Carolina,06/02/2001,"19,922"
North Carolina,06/09/2001,"29,472"
North Carolina,06/16/2001,"17,045"
North Carolina,06/23/2001,"16,533"
North Carolina,06/30/2001,"18,156"
North Carolina,07/07/2001,"26,413"
North Carolina,07/14/2001,"46,294"
North Carolina,07/21/2001,"28,396"
North Carolina,07/28/2001,"15,135"
North Carolina,08/04/2001,"18,003"
North Carolina,08/11/2001,"17,237"
North Carolina,08/18/2001,"17,503"
North Carolina,08/25/2001,"16,910"
North Carolina,09/01/2001,"15,034"
North Carolina,09/08/2001,"16,892"
North Carolina,09/15/2001,"24,253"
North Carolina,09/22/2001,"14,322"
North Carolina,09/29/2001,"18,994"
North Carolina,10/06/2001,"22,267"
North Carolina,10/13/2001,"19,141"
North Carolina,10/20/2001,"17,226"
North Carolina,10/27/2001,"20,483"
North Carolina,11/03/2001,"23,042"
North Carolina,11/10/2001,"26,239"
North Carolina,11/17/2001,"18,090"
North Carolina,11/24/2001,"15,308"
North Carolina,12/01/2001,"51,748"
North Carolina,12/08/2001,"20,856"
North Carolina,12/15/2001,"17,920"
North Carolina,12/22/2001,"23,068"
North Carolina,12/29/2001,"26,588"
North Carolina,01/05/2002,"43,050"
North Carolina,01/12/2002,"82,001"
North Carolina,01/19/2002,"30,819"
North Carolina,01/26/2002,"19,271"
North Carolina,02/02/2002,"25,886"
North Carolina,02/09/2002,"20,458"
North Carolina,02/16/2002,"18,841"
North Carolina,02/23/2002,"15,577"
North Carolina,03/02/2002,"15,140"
North Carolina,03/09/2002,"17,197"
North Carolina,03/16/2002,"15,875"
North Carolina,03/23/2002,"17,969"
North Carolina,03/30/2002,"16,279"
North Carolina,04/06/2002,"20,204"
North Carolina,04/13/2002,"17,983"
North Carolina,04/20/2002,"14,162"
North Carolina,04/27/2002,"13,051"
North Carolina,05/04/2002,"13,288"
North Carolina,05/11/2002,"13,751"
North Carolina,05/18/2002,"13,175"
North Carolina,05/25/2002,"12,697"
North Carolina,06/01/2002,"12,768"
North Carolina,06/08/2002,"16,654"
North Carolina,06/15/2002,"13,128"
North Carolina,06/22/2002,"12,568"
North Carolina,06/29/2002,"12,736"
North Carolina,07/06/2002,"13,721"
North Carolina,07/13/2002,"33,199"
North Carolina,07/20/2002,"20,846"
North Carolina,07/27/2002,"12,787"
North Carolina,08/03/2002,"13,374"
North Carolina,08/10/2002,"14,569"
North Carolina,08/17/2002,"13,237"
